datetime,portfolio_value,cash,positions,return
2020-04-17 09:30:00-04:00,98516.8017578125,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",-0.011254739000691072
2020-04-18 09:30:00-04:00,98516.8017578125,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-18 09:29:00-04:00,98516.8017578125,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-20 08:30:00-04:00,99015.4052734375,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0050611013220946965
2020-04-20 09:30:00-04:00,99015.4052734375,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-20 09:30:00-04:00,99015.4052734375,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-21 09:30:00-04:00,100073.80065917969,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.010689199148550266
2020-04-22 09:30:00-04:00,99782.20153808594,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",-0.0029138407772364427
2020-04-23 09:30:00-04:00,99397.00439453125,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",-0.0038603792822476946
2020-04-24 09:30:00-04:00,99353.80065917969,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",-0.00043465832410882754
2020-04-25 09:30:00-04:00,99353.80065917969,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-25 09:29:00-04:00,99353.80065917969,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-27 08:30:00-04:00,98563.603515625,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",-0.007953366034434417
2020-04-27 09:30:00-04:00,98563.603515625,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-27 09:30:00-04:00,98563.603515625,149885.20263671875,"[{'asset': USD, 'quantity': 149885.20263671875}, {'asset': SPY, 'quantity': -180.0}]",0.0
2020-04-28 09:30:00-04:00,100115.30191040039,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.015743117534551265
2020-04-29 09:30:00-04:00,100249.43447875977,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0013397808906316921
2020-04-30 09:30:00-04:00,100296.77255249023,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.00047220290046112723
2020-05-01 09:30:00-04:00,98613.57415771484,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.016782179046633705
2020-05-02 09:30:00-04:00,98613.57415771484,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-02 09:29:00-04:00,98613.57415771484,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-04 08:30:00-04:00,97411.66223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.012188098205905051
2020-05-04 09:30:00-04:00,97411.66223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-04 09:30:00-04:00,97411.66223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-05 09:30:00-04:00,98963.36865234375,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.015929370111883
2020-05-06 09:30:00-04:00,99331.56704711914,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.003720552359821827
2020-05-07 09:30:00-04:00,99255.29479980469,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.0007678550694592001
2020-05-08 09:30:00-04:00,100133.71383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.008850097504994325
2020-05-09 09:30:00-04:00,100133.71383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-09 09:29:00-04:00,100133.71383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-11 08:30:00-04:00,99936.46383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.0019698660165720083
2020-05-11 09:30:00-04:00,99936.46383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-11 09:30:00-04:00,99936.46383666992,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-12 09:30:00-04:00,100843.81704711914,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.009079300743842111
2020-05-13 09:30:00-04:00,98810.82415771484,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.020159816922185603
2020-05-14 09:30:00-04:00,96940.8980102539,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.018924304734836528
2020-05-15 09:30:00-04:00,97840.353515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.009278390481548326
2020-05-16 09:30:00-04:00,97840.353515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-16 09:29:00-04:00,97840.353515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-18 08:30:00-04:00,100649.19158935547,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.028708380262361777
2020-05-18 09:30:00-04:00,100649.19158935547,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-18 09:30:00-04:00,100649.19158935547,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-19 09:30:00-04:00,100991.0964050293,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.00339699514993419
2020-05-20 09:30:00-04:00,101377.70672607422,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0038281624302245465
2020-05-21 09:30:00-04:00,101632.81704711914,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0025164341282075675
2020-05-22 09:30:00-04:00,101048.95672607422,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.005744801118463871
2020-05-23 09:30:00-04:00,101048.95672607422,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-23 09:29:00-04:00,101048.95672607422,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-26 08:30:00-04:00,102984.63287353516,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.019155825158177597
2020-05-26 09:30:00-04:00,102984.63287353516,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-26 09:30:00-04:00,102984.63287353516,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-27 09:30:00-04:00,103034.603515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0004852242581785404
2020-05-28 09:30:00-04:00,103699.99319458008,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.00645792438900572
2020-05-29 09:30:00-04:00,103124.02255249023,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.005554201348973109
2020-05-30 09:30:00-04:00,103124.02255249023,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-05-30 09:29:00-04:00,103124.02255249023,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-01 08:30:00-04:00,103429.103515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.002958388895075048
2020-06-01 09:30:00-04:00,103429.103515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-01 09:30:00-04:00,103429.103515625,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-02 09:30:00-04:00,104199.69158935547,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0074503988484639905
2020-06-03 09:30:00-04:00,105170.16223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.009313565398201051
2020-06-04 09:30:00-04:00,105398.97094726562,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0021756048575525266
2020-06-05 09:30:00-04:00,107008.53768920898,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.015271180804494522
2020-06-06 09:30:00-04:00,107008.53768920898,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-06 09:29:00-04:00,107008.53768920898,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-08 08:30:00-04:00,107794.90512084961,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.007348641974012526
2020-06-08 09:30:00-04:00,107794.90512084961,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-08 09:30:00-04:00,107794.90512084961,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-09 09:30:00-04:00,107815.94158935547,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0001951527160051203
2020-06-10 09:30:00-04:00,108110.50833129883,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0027321260437096484
2020-06-11 09:30:00-04:00,105491.02255249023,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.02422970550449477
2020-06-12 09:30:00-04:00,104644.16223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.008027795167342755
2020-06-13 09:30:00-04:00,104644.16223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-13 09:29:00-04:00,104644.16223144531,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-15 08:30:00-04:00,101956.30191040039,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",-0.02568571684964216
2020-06-15 09:30:00-04:00,101956.30191040039,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-15 09:30:00-04:00,101956.30191040039,23577.044799804688,"[{'asset': USD, 'quantity': 23577.044799804688}, {'asset': SPY, 'quantity': 263.0}]",0.0
2020-06-16 09:30:00-04:00,101257.90103149414,113877.10147094727,"[{'asset': USD, 'quantity': 113877.10147094727}, {'asset': SPY, 'quantity': -40.0}]",-0.006850002067748662
2020-06-17 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-18 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-19 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-20 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-20 09:29:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-22 08:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-22 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-22 09:30:00-04:00,101257.90103149414,101257.90103149414,"[{'asset': USD, 'quantity': 101257.90103149414}]",0.0
2020-06-23 09:30:00-04:00,100355.90103149414,151768.25942993164,"[{'asset': USD, 'quantity': 151768.25942993164}, {'asset': SPY, 'quantity': -164.0}]",-0.008907946844754933
2020-06-24 09:30:00-04:00,100954.50003051758,151768.25942993164,"[{'asset': USD, 'quantity': 151768.25942993164}, {'asset': SPY, 'quantity': -164.0}]",0.00596476134308821
2020-06-25 09:30:00-04:00,101999.17922973633,151768.25942993164,"[{'asset': USD, 'quantity': 151768.25942993164}, {'asset': SPY, 'quantity': -164.0}]",0.010348020136823566
2020-06-26 09:30:00-04:00,102671.67984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.006593196292657089
2020-06-27 09:30:00-04:00,102671.67984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-06-27 09:29:00-04:00,102671.67984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-06-29 08:30:00-04:00,101484.17984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.011565993678583464
2020-06-29 09:30:00-04:00,101484.17984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-06-29 09:30:00-04:00,101484.17984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-06-30 09:30:00-04:00,102129.1764831543,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.006355637342517317
2020-07-01 09:30:00-04:00,103524.18075561523,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.013659213953331362
2020-07-02 09:30:00-04:00,104691.6764831543,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.011277517185044106
2020-07-03 09:30:00-04:00,104691.6764831543,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-03 09:29:00-04:00,104691.6764831543,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-06 08:30:00-04:00,105224.17770385742,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.005086375904858276
2020-07-06 09:30:00-04:00,105224.17770385742,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-06 09:30:00-04:00,105224.17770385742,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-07 09:30:00-04:00,104976.68014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.002352097816248122
2020-07-08 09:30:00-04:00,104784.17526245117,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.001833787109157159
2020-07-09 09:30:00-04:00,105341.6780090332,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.005320486086622056
2020-07-10 09:30:00-04:00,104709.17831420898,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.006004268270436874
2020-07-11 09:30:00-04:00,104709.17831420898,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-11 09:29:00-04:00,104709.17831420898,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-13 08:30:00-04:00,106164.18014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.01389564749222405
2020-07-13 09:30:00-04:00,106164.18014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-13 09:30:00-04:00,106164.18014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-14 09:30:00-04:00,104456.67587280273,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.016083619447958553
2020-07-15 09:30:00-04:00,106734.17984008789,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.02180333567247028
2020-07-16 09:30:00-04:00,106079.18106079102,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.006136729398944274
2020-07-17 09:30:00-04:00,106601.68014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0049255572983093465
2020-07-18 09:30:00-04:00,106601.68014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-18 09:29:00-04:00,106601.68014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-20 08:30:00-04:00,106489.17709350586,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.0010553590863155993
2020-07-20 09:30:00-04:00,106489.17709350586,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-20 09:30:00-04:00,106489.17709350586,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-21 09:30:00-04:00,107744.18197631836,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.011785281068615205
2020-07-22 09:30:00-04:00,107286.67770385742,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.004246208603277513
2020-07-23 09:30:00-04:00,107749.17922973633,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.004310894286013278
2020-07-24 09:30:00-04:00,106369.18197631836,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",-0.01280749666292702
2020-07-25 09:30:00-04:00,106369.18197631836,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-25 09:29:00-04:00,106369.18197631836,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
2020-07-27 08:30:00-04:00,106539.18014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.00159819005643147
2020-07-27 09:30:00-04:00,106539.18014526367,26131.678924560547,"[{'asset': USD, 'quantity': 26131.678924560547}, {'asset': SPY, 'quantity': 250.0}]",0.0
